TransactionID,OrderDate,TransactionDate,ShippingDate,CustomerID,ProductID,SKU,StoreID,Warehouse,Country,City,SalesChannel,PaymentMethod,OrderStatus,Quantity,UnitPrice,GrossSales,DiscountPct,DiscountAmount,NetSales,COGS,ShippingCost,ShippingMethod,DeliveryDays,MarketingCost,CampaignID,CampaignName,ReturnFlag,ReturnReason,CancellationFlag,NewVsReturning,InventoryLevel,StockStatus,ProductRating,CustomerSegment,AgeGroup,Gender,AcquisitionSource,LoyaltyTier,ProductName,Brand,ProductCategory,ProductSubcategory,SkinConcern,ProductSizeML,UnitCost,ProductLaunchDate
T910650,02/08/2024,08/02/2024 0:00,02/15/2024,C500741,P1097, LW-EC-ANT-1097 ,ONLINE,WH-IND-MAIN,Indonesia,Surabaya,Online Marketplace,Digital Wallet,Processing,1,551.82,551.82,0,0,551.82,214.38,2.1,Standard,9,0,,None,No,-,No,Returning,662,In Stock,,Mass,18-24,Woman,Paid Social,Gold,Silk Complex Collagen Ampoule (400ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,400,214.38,14/10/2021
T910945,14/11/2021,14/11/2021,19/11/2021,C503009,P1097,LW-EC-ANT-1097,ONLINE,WH-CHI-MAIN,China,Guangzhou,Social Commerce,Digital Wallet,Completed,3,551.82,1655.46,5,82.77,1572.69,643.14,4.83,Standard,6,0,,N/A,No,Unknown,No,Returning,243,In Stock,,Mass,18-24,Female  ,Retail Walk-in,None,Silk Complex Collagen Ampoule (400ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,400,214.38,14/10/2021
T922048,10/02/2024,10/02/2024 0:00,14-Feb-24,C500739,P1070,LW-CL-FAC-1070,ONLINE,WH-SIN-MAIN,Singapore  ,Singapore,Online Marketplace,Credit Card,Completed,2,137.41,274.82,0,0,274.82,78.44,5.71,Express,6,0,,,No,,No,Returning,161,In Stock,,Mass,35-44,Female,Distributor B2B,Bronze,Botanical Petal Sleeping Pack (400ml),ClearDerm,Face Mask,Sleeping Pack,Oiliness,400,39.22,01/08/2021
T908181,02-Dec-23,02/12/2023,04-Dec-23,C500065,P1018,LW-SE-TON-1018,S104,WH-SOU-MAIN,Korea (South),Busan,Distributor,Bank Transfer,Completed,60,4.22,253.2,0,0,253.2,104.4,79.54,Freight (B2B),3,0,,,No,Unknown,No,Returning,502,In Stock,5,Mass,25-34,Female,Referral,Bronze,Silk Barrier Hydrating Toner (30ml),Seoul Glow,Toner,Hydrating Toner,Dryness,30,1.74,25/02/2022
T910714,"December 03, 2023",03-Dec-23,05/12/2023,C500402,P1029,LW-HE-ANT-1029,ONLINE,WH-PHI-MAIN,PH,Cebu City,Online Market Place,Credit Card,Completed,1,168.32,168.32,15,25.25,143.07,43.52,7.91,Same-Day,6,0.38,CMP0072,Influencer Collab - Philippines 2023,No,,No,New,480,In Stock,,Mass,45-54,Female,Paid Social,Bronze,Silk Essence Wrinkle Cream (100ml),Herbal Roots,Anti-Aging,Wrinkle Cream,Acne,100,43.52,02/07/2020
T909310,"June 13, 2023",13/06/2023,,C505688,P1102,LW-EC-MOI-1102,S117,WH-THA-CHI,Thailand,BANGKOK,Retail Store,Digital Wallet,Completed,1,3.22,3.22,0,0,3.22,1.33,0,Store Pickup,0,0,,,No,,No,Returning,197,In Stock,,Mass,25-34,Female,Distributor B2B,Gold,Calm Barrier Emulsion (15ml),EcoPure,Moisturizer,Emulsion,Aging/Wrinkles,15,1.33,20/05/2019
T915051,12/06/2021,06/12/2021,11/12/2021,C507124,P1031,LW-HE-FAC-1031,ONLINE,WH-CHI-MAIN,China,Guangzhou,E-commerce,Debit Card,Completed,3,21.07,63.21,0,0.00 USD,63.21,18.51 USD,4.65,Standard,9,0,,N/A,No,,No,Returning,283,In Stock,,Mass,25-34,FEMALE,Influencer,Silver,Tender Petal Sheet Mask (50ml),Herbal Roots,Face Mask,Sheet Mask,Dryness,50,6.17,03/03/2019
T907650,21-Nov-24,11/21/2024,11/28/2024,C504809,P1067,LW-CL-FAC-1067,ONLINE,WH-JAP-MAIN,Japan,Nagoya,Online Marketplace  ,Digital Wallet,Completed,1,89.13,89.13,5,4.46,84.67,24.91,7.57,Standard,11,2.29,CMP0081,Retargeting - All Markets 2024,No,,No,Returning,265,In Stock,,Mass,45-54,Female,Retail Walk-in,Silver,Pure Veil Peel-off Mask (250ml),ClearDerm,Face Mask,Peel-off Mask,Oiliness,250,24.91,01/12/2022
T914671,14/09/2021,14/09/2021,15/09/2021,C503089,P1071,LW-CL-FAC-1071,ONLINE,WH-CHI-MAIN,China,Guangzhou,Online Marketplace,Digital Wallet,Cancelled,2,11.49,22.98,0,0,22.98,5.96,1.93,Standard,2,2.7,CMP0041,Retargeting - All Markets 2021,No,,Yes,Returning,200,In Stock,,Premium,18-24,Female,Marketplace Search,Silver,Botanical Petal Sleeping Pack (30ml),clearderm,Face Mask,Sleeping Pack,Oiliness,30,2.98,01/08/2021
T901470,"November 10, 2023",10/11/2023,16/11/2023,C502518,P1081,LW-AU-CLE-1081,ONLINE,WH-SOU-MAIN,S. Korea,Incheon,Online Marketplace,Credit Card,Completed,1,119.43,119.43,0,0,119.43,35.43,6.37,Standard,7,0,,N/A,No,,No,Returning,768,In Stock,,Mass,45-54,other,Organic Search,Bronze,Dewy Recovery Cleansing Balm (400ml),Aurora Prestige,Cleanser,Cleansing Balm,Redness,400,35.43,24/03/2020
T902018,01/04/2023,01/04/2023,"April 03, 2023",C505353,P1035,LW-HE-BOD-1035,ONLINE,WH-TAI-MAIN,Taiwan,Kaohsiung,Ecommerce,Bank Transfer,Returned,1,4.75,4.75,0,0,4.75,1.57,4.76,Standard,4,0,,-,Yes,Price Match Found Elsewhere,No,Returning,42,In Stock,,Mass,18-24,Male,Organic Search,Bronze,Velvet Recovery Body Lotion (50ml),Herbal Roots,Body Care,Body Lotion,Uneven Texture,50,1.57,08/06/2022
T903575,10/16/2021,16/10/2021,19/10/2021,C500073,P1117,LW-EC-SER-1117,ONLINE,WH-SIN-MAIN,Singapore,Singapore,E-commerce,Store Credit,Completed,1,226.13,226.13,20,45.23,180.9,56.56,4.5,Express,8,3.46,CMP0034,Flash Sale - All Markets 2021,No,N/A,No,Returning,530,In Stock,5,Mass,55+,FEMALE,Influencer,None,Botanical Balance Brightening Serum (150ml),EcoPure,Serum,Brightening Serum,Sensitivity,150,56.56,27/05/2021
T923178,10/01/2021,10/01/2021,11/01/2021 0:00,C505066,P1050,LW-CL-FAC-1050,ONLINE,WH-JAP-MAIN,Japan,Tokyo,E-commerce,Debit Card,Completed,4,33.05,132.2,0%,0,132.2,36.2,7.19 USD,Express,5,0,,-,No,-,No,New,316,In Stock,,Mass,25-34,Woman,Email Campaign,None,Fresh Ritual Peel-off Mask (100ml),ClearDerm,Face Mask,Peel-off Mask,Uneven Texture,100,9.05,01/07/2019
T903961,30/06/2023,30/06/2023,02/07/2023,C502678,P1015,LW-SE-FAC-1015,ONLINE,WH-SOU-MAIN,South Korea,BUSAN,Social Commerce,Debit Card,Completed,1,6.94,6.94,0,0,6.94,2.23,5.55,Express,6,0,,None,No,N/A,No,Returning,210,In Stock,,Mass,55+,,Marketplace Search,Gold,Botanical Essence Sheet Mask (15ml),Seoul Glow,Face Mask,Sheet Mask,Sensitivity,15,2.23,17/05/2023
T921154,08/15/2021,15/08/2021 0:00,"August 20, 2021",C503352,P1033,LW-HE-FAC-1033,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,Online Marketplace,Digital Wallet,Processing,2,53.15,106.3,0,0,106.3,40.22,8.29,Standard,8,0,,,No,-,No,Returning,266,In Stock,,Premium,25-34,Female,Retail Walk-in,None,Tender Petal Sheet Mask (150ml),Herbal Roots,Face Mask,Sheet Mask,Dryness,150,20.11,03/03/2019
T910897,"May 27, 2024",27-May-24,29/05/2024,C507184,P1008,LW-SE-SUN-1008,ONLINE,WH-PHI-MAIN,Philippines,Cebu City,Online Marketplace,Digital Wallet,Completed,2,35.36,70.72,0,0,70.72,21.1,7.7,Standard,5,0,,,No,,No,Returning,202,In Stock,,Premium,45-54,female,Email Campaign,None,Velvet Elixir Sun Cushion (100ml),Seoul Glow,Sunscreen,Sun Cushion,General Care,100,10.55,09/07/2020
T901833,13/07/2024,13/07/2024 0:00,17/07/2024,C506147,P1069,LW-CL-FAC-1069,ONLINE,WH-IND-MAIN,Indonesia,Jakarta,E-commerce,Cash on Delivery,Completed,5,29.61,148.05,0,0,148.05,43.5,8.91,Express,9,0,,-,No,,No,Returning,492,In Stock,,Premium,45-54,Female,Referral,Silver,Botanical Petal Sleeping Pack (100ml),ClearDerm,Face Mask,Sleeping Pack,Oiliness,100,8.7,01/08/2021
T912873,10-Jan-22,10/01/2022,13/01/2022,C500360,P1058,LW-CL-BOD-1058,ONLINE,WH-JAP-MAIN,Japan,Osaka,Online Marketplace,Credit Card,Completed,2,14.5,29,0,0,29,12.44,$6.59,Express,7,0,,,No,Unknown,No,New,8,Low Stock,,Mass,35-44,Female,Retail Walk-in,None,Silk Harmony Hand Cream (250ml),ClearDerm,Body Care,Hand Cream,Acne,250,6.22,02/01/2020
T919117,08/12/2024,12/08/2024,,,P1062,LW-CL-ANT-1062,S106,WH-JAP-OSA,Japan,Osaka,Retail Store,Credit Card,Completed,1,538.95,538.95,0,0,538.95,145.2,0,Store Pickup,0,0,,N/A,No,N/A,No,New,267,In Stock,,Mass,25-34,Female,Influencer,None,Fresh Recovery Neck Cream (400ml),ClearDerm,Anti-Aging,Neck Cream,Redness,400,145.2,09/08/2023
T917724,24/12/2022 0:00,"December 24, 2022",25/12/2022,C502742,P1037,LW-HE-CLE-1037,ONLINE,WH-SOU-MAIN,South Korea,Busan,Social Commerce,Credit Card,Returned,2,12.78,25.56,0,0,25.56,8.92,2.44,Standard,4,0,,,Yes,Arrived Too Late,No,New,104,In Stock,,Mass,25-34,Female,Email Campaign,Bronze,Dewy Ritual Cleansing Balm (100ml),Herbal Roots,Cleanser,Cleansing Balm,Uneven Texture,100,4.46,03/06/2020
T911261,03/02/2023,"February 03, 2023",,C504966,P1006,LW-SE-CLE-1006,S116,WH-THA-BAN,Thailand,Chiang Mai,Retail Store,Debit Card,Completed,5,14.56,72.8,0,0,72.8,31.3,0,Store Pickup,0,0,,N/A,No,Unknown,No,Returning,374,In Stock,,Mass,55+,Other,Distributor B2B,None,Dewy Barrier Cleansing Balm (150ml),Seoul Glow,Cleanser,Cleansing Balm,Pores,150,6.26,20/11/2021
T905186,21/03/2024,03/21/2024,"March 25, 2024",C504638,P1101,LW-EC-MOI-1101,ONLINE,WH-IND-MAIN,Indonesia,Jakarta,Online Marketplace,Bank Transfer,Processing,3,16.38,49.14,0,0,49.14,15.24,4.89,Standard,8,0,,,No,Unknown,No,Returning,256,In Stock,,Mass,45-54,Female,Influencer,Silver,Calm Barrier Emulsion (50ml),EcoPure,Moisturizer,Emulsion,Aging/Wrinkles,50,5.08,20/05/2019
T913812,20/06/2023,"June 20, 2023",22/06/2023 0:00,C504847,P1030,LW-HE-ACN-1030,ONLINE,WH-CHI-MAIN,China,Shanghai,Online Marketplace,Bank Transfer,Completed,3,74.19,222.57,0,0,222.57,96.36,5.37,Standard,4,0,,-,No,N/A,No,Returning,585,In Stock,,Mass,25-34,Female,Email Campaign,None,Tender Essence Blemish Serum (150ml),Herbal Roots,Acne Care,Blemish Serum,Oiliness,150,32.12,19/01/2020
T921084,05-Dec-24,12/05/2024,07/12/2024,C505517,P1074,LW-AU-EYE-1074,ONLINE,WH-SIN-MAIN,Singapore,Singapore,E-commerce,CREDIT CARD,Completed,1,1575.11,1575.11,0,0,1575.11,556.59,6.45,Standard,7,0,,None,No,,No,New,409,In Stock,,Mass,25-34,Woman,Organic Search,Silver,Aqua Lift Eye Patch (400ml),Aurora Prestige,Eye Care,Eye Patch,Oiliness,400,556.59,02/09/2019
T914087,02/12/2024,02/12/2024,04/12/2024,C502529,P1003,LW-SE-TON-1003,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,E-commerce,Credit Card,Completed,1,5.98,5.98,10,0.6,5.38,2.52,2.11,Same-Day,3,0,,N/A,No,N/A,No,Returning,686,In Stock,5,Mass,25-34,female,Distributor B2B,Bronze,Botanical Balance Hydrating Toner (50ml),Seoul Glow,Toner,Hydrating Toner,Hyperpigmentation,50,2.52,04/06/2024
T900300,01-Mar-22,01/03/2022 0:00,06/03/2022,C506678,P1084,LW-AU-EYE-1084,ONLINE,WH-UNI-MAIN,United States,New York,Online Marketplace,Digital Wallet,Completed,1,184.93,184.93,0,0,184.93,56.5,6.06,Standard,9,0,,-,No,,No,Returning,527,In Stock,,Mass,45-54,,Organic Search,None,Tender Lift Eye Patch (50ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,50,56.5,11/05/2020
T904555,16/09/2024 0:00,16-Sep-24,17/09/2024,C500980,P1064,LW-CL-ANT-1064,ONLINE,WH-CHI-MAIN,China,Guangzhou,Ecommerce,Debit Card,Completed,2,176.75,353.5,15%,53.02,$300.48,134.38,$4.98,Standard,3,0,,,No,N/A,No,Returning,123,In Stock,5,VIP,35-44,Female,Marketplace Search,None,Fresh Recovery Neck Cream (200ml),ClearDerm,ANTI-AGING,Neck Cream,Redness,200,67.19,09/08/2023
T911843,02/03/2022,03/02/2022,04/02/2022 0:00,C503322,P1011,LW-SE-BOD-1011,ONLINE,WH-TAI-MAIN,Taiwan,Kaohsiung,Online Marketplace,Credit Card,Returned,2,43.88,87.76,0,0,87.76,27,2.08,Express,4,0,,None,Yes,Did Not Match Description,No,Returning,443,In Stock,,  Mass,25-34,Female,Paid Social,None,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T904789,08-Jun-21,08/06/2021,,C501106,P1085,LW-AU-EYE-1085,S117,WH-THA-CHI,Thailand,Chiang Mai,Retail Store,Digital Wallet,returned,1,431.42,431.42,0,0,431.42,134.8,0,Store Pickup,0,0,,N/A,Yes,Changed Mind,No,Returning,722,In Stock,,Mass,25-34,Male,Distributor B2B,Bronze,Tender Lift Eye Patch (100ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,100,134.8,11/05/2020
T919210,14/06/2021,14-Jun-21,,C507032,P1058,LW-CL-BOD-1058,S109,WH-CHI-SHA,China,Shanghai,Retail Store,digital wallet,Completed,3,14.5,43.5,0,0,43.5,18.66,0,Store Pickup,0,0,,-,No,N/A,No,New,517,In Stock,,Mass,35-44,Male,Influencer,None,Silk Harmony Hand Cream (250ml),ClearDerm,Body Care,Hand Cream,Acne,250,6.22,02/01/2020
T901992,29-Sep-21,29/09/2021,01/10/2021,C501085,P1049,LW-CL-EYE-1049,ONLINE,WH-AUS-MAIN,Australia,Sydney,Online Marketplace,Credit Card,Completed,1,162.86,162.86,0,0,162.86,54.61,6.48,Express,5,0,,,No,N/A,No,Returning,494,In Stock,,Mass,25-34,Male,Paid Social,Bronze,Renew Bloom Eye Serum (150ml),ClearDerm,Eye Care,Eye Serum,Pores,150,54.61,02/05/2020
T922921,29/02/2024 0:00,29/02/2024,"March 01, 2024",C503065,P1005,LW-SE-CLE-1005,ONLINE,WH-PHI-MAIN,PH,Manila,E-commerce,Credit Card,Cancelled,2,4.39,8.78,0,0,8.78,3.08,3.36,Standard,6,0,,N/A,No,Unknown,Yes,Returning,715,In Stock,,Mass,25-34,FEMALE,Referral,None,Dewy Barrier Cleansing Balm (30ml),Seoul Glow,Cleanser,Cleansing Balm,Pores,30,1.54,20/11/2021
T921156,26/01/2022 0:00,"January 26, 2022",01/31/2022,C506125,P1083,LW-AU-ACN-1083,ONLINE,WH-TAI-MAIN,Taiwan,Kaohsiung,E-commerce,Digital Wallet,Returned,2,45.77,91.54,15,13.73,77.81,28.38,8.39,Standard,6,3.33,CMP0010,New Year Glow 2022,Yes,Quality Issue,No,Returning,572,In Stock,,VIP,35-44,Male,Organic Search,Gold,Aqua Balance Purifying Gel (30ml),Aurora Prestige,Acne Care,Purifying Gel,Oiliness,30,14.19,08/08/2021
T902519,15/01/2023,"January 15, 2023",,C500926,P1083,LW-AU-ACN-1083,S110,WH-CHI-BEI,China,beijing,retail store ,Credit Card,Completed,1,45.77,45.77,0,0,45.77,14.19,0,Store Pickup,0,0,,,No,-,No,New,727,In Stock,4,Mass,35-44,F,Referral,None,Aqua Balance Purifying Gel (30ml),Aurora Prestige,Acne Care,Purifying Gel,Oiliness,30,14.19,08/08/2021
T903116,31-Jul-24,31/07/2024,,C507344,P1084,LW-AU-EYE-1084,S101,WH-SOU-SEO,South Korea,Seoul,Retail Store,Debit Card,COMPLETED,1,184.93,184.93,0,0,184.93,56.5,0,Store Pickup,0,0,,,No,,No,Returning,365,In Stock,,Mass,35-44,male,Email Campaign,None,Tender Lift Eye Patch (50ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,50,56.5,11/05/2020
T901891,09/02/2023,02/09/2023,05/09/2023,C503147,P1063,LW-CL-ANT-1063,ONLINE,WH-CHI-MAIN,China,  Beijing,E-commerce,Debit Card,Completed,4,34.02,136.08,0,0,136.08,37.8,4.3,Express,4,0,,None,No,,No,Returning,267,In Stock,,Premium,18-24,Female,Affiliate,Bronze,Fresh Recovery Neck Cream (30ml),ClearDerm,Anti-Aging,Neck Cream,Redness,30,9.45,09/08/2023
T907402,11/04/2021,11/04/2021,14-Apr-21,C502887,P1108,LW-EC-ACN-1108,ONLINE,WH-SOU-MAIN,South Korea,N/A,Online Marketplace,Digital Wallet  ,Completed,1,257.32,257.32,0,0,257.32,88.1,7.75,Standard,7,0,,,No,Unknown,No,Returning,729,In Stock,5,VIP,45-54,Male,Retail Walk-in,None,Soothe Recovery Spot Treatment (400ml),EcoPure,Acne Care,Spot Treatment,Redness,400,88.1,11/03/2020
T900730,28/08/2021,28/08/2021,"August 30, 2021",C500302,P1030,LW-HE-ACN-1030,ONLINE,WH-CHI-MAIN,China,Shanghai,E-commerce,Debit Card,Completed,2,74.19,$148.38,0,0,148.38,64.24,6.32,Standard,7,0.41,CMP0041,Retargeting - All Markets 2021,No,-,No,Returning,210,In Stock,5,Mass,18-24,Unknown,Influencer,None,Tender Essence Blemish Serum (150ml),Herbal Roots  ,Acne Care,Blemish Serum,Oiliness,150,32.12,19/01/2020
T919298,04-Oct-22,"October 04, 2022",10/11/2022,C502822,P1089,LW-AU-SUN-1089,ONLINE,WH-SIN-MAIN,Singapore,Singapore,Social Commerce,Digital Wallet,Completed,4,47.77,191.08,0,0,191.08,69.44,3.99,Standard,10,0,,-,No,,No,Returning,795,In Stock,4,Mass,35-44,F,Organic Search,None,Glow Harmony Tinted Sunscreen (100ml),Aurora Prestige,Sunscreen,Tinted Sunscreen,Aging/Wrinkles,100,17.36,24/07/2022
T903819,"May 22, 2021",05/22/2021,23-May-21,C505451,P1084,LW-AU-EYE-1084,ONLINE,WH-JAP-MAIN,Japan,Osaka,E-commerce,Credit Card,Completed,1,184.93,184.93,0,0,$184.93,56.5,8.69,Standard,3,0,,N/A,No,Unknown,No,Returning,17,Low Stock,3,Mass,25-34,Female,Influencer,Bronze,Tender Lift Eye Patch (50ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,50,56.5,11/05/2020
T913123,07/04/2023,07/04/2023,09/04/2023,C501788,P1099,LW-EC-ACN-1099,ONLINE,WH-SIN-MAIN,Singapore,Singapore,E-commerce,Credit Card,Completed,3,297.92,893.76,0,0,893.76,274.02,7.68,Standard,3,0,,-,No,Unknown,No,New,40,In Stock,5,Mass,45-54,Female,Paid Social,Bronze,Silk Root Blemish Serum (400ml),EcoPure,Acne Care,Blemish Serum,Dryness,400,91.34,26/05/2022
T907116,09/27/2021,27-Sep-21,,C501714,P1082,LW-AU-CLE-1082,S103,WH-SOU-INC,S. Korea,Incheon  ,In-Store,Cash on Delivery,Completed,2,70.21,140.42,0,0,140.42,36.42,0,Store Pickup,0,0,,-,No,,No,Returning,200,In Stock,,VIP,18-24,Female,Organic Search,None,Dewy Recovery Cleansing Balm (200ml),Aurora Prestige,Cleanser,Cleansing Balm,Redness,200,18.21,24/03/2020
T908426,08/12/2021,08/12/2021,,C504172,P1071,LW-CL-FAC-1071,S116,WH-THA-BAN,Thailand,Bangkok,Retail Store,Digital Wallet,Returned,1,11.49,11.49,0%,0,11.49,2.98,0,Store Pickup,0,0,,N/A,Yes,Ordered by Mistake,No,Returning,507,In Stock,,Mass,25-34,Female,Organic Search,None,Botanical Petal Sleeping Pack (30ml),ClearDerm,Face Mask,Sleeping Pack,Oiliness,30,2.98,01/08/2021
T908942,06/01/2024,"June 01, 2024",05/06/2024,C500399,P1076,LW-AU-ACN-1076,S115,WH-TAI-MAIN,Taiwan,Kaohsiung,Distributor,Bank Transfer,COMPLETED,6,31.26,187.56,5,9.38,178.18,67.92,7.38,Freight (B2B),5,2.46,CMP0086,New Launch Push - Taiwan 2024,No,N/A,No,Returning,411,In Stock,,PREMIUM,18-24,Male,Referral,None,Bright Elixir Blemish Serum (30ml),Aurora Prestige,Acne Care,Blemish Serum,Dullness,30,11.32,19/02/2024
T905300,"February 01, 2022","February 01, 2022",,C504721,P1097,LW-EC-ANT-1097,S105,WH-JAP-TOK,Japan,Tokyo,Retail Store,Bank Transfer,Completed,3,551.82,1655.46,0,0,1655.46,643.14,0,Store Pickup,0,0,,,No,Unknown,No,Returning,374,In Stock,4,Mass,35-44,,Marketplace Search,Gold,Silk Complex Collagen Ampoule (400ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,400,214.38,14/10/2021
T920377,10/06/2024,10/06/2024,11/06/2024,C504915,P1001,LW-SE-MOI-1001,ONLINE,WH-PHI-MAIN,Philippines,  Cebu City,  Online Marketplace,Digital Wallet,Completed,1,7.2,7.2,30,2.16,5.04,$3.19,6.23,Standard,4,0.74,CMP0028,6.6 Mega Sale 2024,No,-,No,Returning,657,In Stock,4,Premium,35-44,Female,Email Campaign,Bronze,Silk Veil Cream (30ml),Seoul Glow,Moisturizer,Cream,Sensitivity,30,3.19,03/09/2022
T909201,18/11/2021,11/18/2021,22/11/2021,C502508,P1011,LW-SE-BOD-1011,ONLINE,WH-SOU-MAIN,South Korea,Incheon,Online Marketplace,Credit Card,Completed,2,43.88,87.76,0,125.1,87.76,27,3.19,Standard,8,0,,None,No,N/A,No,Returning,0,Out of Stock,4,Mass,35-44,Female,Paid Social,Bronze,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T919043,01/06/2022,06/01/2022,12/01/2022,C504273,P1057,LW-CL-BOD-1057,S138,WH-UNI-MAIN,United States,New York,Distributor,Bank Transfer,Completed,6,6.35,38.1,0,0,38.1,12.48,7.65,Freight (B2B),10,0,,,No,-,No,New,363,In Stock,,Mass,35-44,Female,Influencer,Bronze,Silk Harmony Hand Cream (100ml),ClearDerm,Body Care,Hand Cream,Acne,100,2.08,02/01/2020
T914674,06-Dec-24,06-Dec-24,12/12/2024,C503618,P1011,LWSEBOD1011,ONLINE,WH-AUS-MAIN,Australia,Melbourne,Social Commerce,Cash on Delivery,Completed,4,43.88,175.52,0,0,175.52,54,3.85,Standard,7,0,,N/A,No,-,No,Returning,164,In Stock,,Mass,18-24,Female,Email Campaign,None,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T905669,14/11/2022,14/11/2022,15-Nov-22,C500312,P1029,LW-HE-ANT-1029,ONLINE,WH-PHI-MAIN,Philippines,Cebu City,Online Marketplace,Digital Wallet,Completed,5,168.32,841.6,0,0,$841.60,217.6,8.83,Express,3,0,,-,No,-,No,Returning,286,In Stock,,Mass,18-24,Female,Affiliate,Gold,Silk Essence Wrinkle Cream (100ml),Herbal Roots,Anti-Aging,Wrinkle Cream,Acne,100,43.52,02/07/2020
T922382,08/06/2021,08/06/2021,06/14/2021,C507280,P1117,LW-EC-SER-1117,ONLINE,WH-PHI-MAIN,Philippines,Manila,E-commerce,Cash on Delivery,Completed,1,226.13,226.13,0,0,226.13,56.56,1.75,Standard,8,0,,,No,-,No,Returning,719,In Stock,3,Mass,25-34,Female,Marketplace Search,None,Botanical Balance Brightening Serum (150ml),EcoPure,Serum,Brightening Serum,Sensitivity,150,56.56,27/05/2021
T904206,06/12/2021,06/12/2021,,C503677,P1097,LW-EC-ANT-1097,S107,WH-JAP-NAG,Japan,Tokyo,  Retail Store,Store Credit,Completed,3,551.82,1655.46,0,0,1655.46,643.14,0,Store Pickup,0,0,,,No,,No,New,412,In Stock,,vip,45-54,Other,Email Campaign,None,Silk Complex Collagen Ampoule (400ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,400,214.38,14/10/2021
T920471,11/03/2024,03/11/2024,11/06/2024,C505849,P1082,LW-AU-CLE-1082,ONLINE,WH-SIN-MAIN,Singapore,Singapore,Online Marketplace,Credit Card,Completed,3,70.21,210.63,15,31.59,179.04,54.63,3.99,Express,6,0,,,No,-,No,Returning,396,In Stock,,Premium,18-24,Female,Influencer,Bronze,Dewy Recovery Cleansing Balm (200ml),Aurora Prestige,Cleanser,Cleansing Balm,Redness,200,18.21,24/03/2020
T917064,08/30/2022,30/08/2022,03/09/2022,C503091,P1099,LW-EC-ACN-1099,ONLINE,WH-TAI-MAIN,Taiwan,Kaohsiung,E-commerce,Debit Card,Completed,2,297.92,595.84,0,0,595.84,$182.68,8.35,Standard,5,1.74,CMP0051,Flash Sale - All Markets 2022,No,,No,New,115,In Stock,,VIP,55 +,Female,Email Campaign,Bronze,Silk Root Blemish Serum (400ml),EcoPure,Acne Care,Blemish Serum,Dryness,400,91.34,26/05/2022
T919821,16-Dec-23,12/16/2023,,C504207,P1075,LW-AU-MOI-1075,S123,WH-PHI-CEB,Philippines,Manila,Retail Store,Digital Wallet,Completed,1,34.18,34.18,15,5.13,29.05,8.75,0,Store Pickup,0,0,CMP0072,Influencer Collab - Philippines 2023,No,,No,New,627,In Stock,,Mass,25-34,Male,Marketplace Search,None,Silk Veil Cream (50ml),Aurora Prestige,Moisturizer,Cream,Dryness,50,8.75,22/08/2020
T904088,"August 04, 2024",04/08/2024,06/08/2024 0:00,C504046,P1092,LW-AU-MOI-1092,ONLINE,WH-CHI-MAIN,China,Shanghai,Marketplace,Debit Card,Completed,2,109.48,218.96,0,0,218.96,55.38,3.06,Standard,4,0,,-,No,,No,New,319,In Stock,5,Mass,55+,M,Influencer,None,Silk Balance Gel Cream (150ml),Aurora Prestige,Moisturizer,Gel Cream,Sensitivity,150,27.69,05/09/2019
T904492,11/04/2021,"April 11, 2021",17/04/2021,C502584,P1051,LW-CL-FAC-1051,ONLINE,WH-TAI-MAIN,Taiwan,Kaohsiung,Online Marketplace,bank transfer,Pending,1,18.49,18.49,0%,0,18.49,4.75,5.82 USD,Standard,11,0,,,No,N/A,No,Returning,234,In Stock,,Mass,35-44,Male,Email Campaign,Silver,Fresh Ritual Peel-off Mask (50ml),ClearDerm,Face Mask,Peel-off Mask,Uneven Texture,50,4.75,01/07/2019
T911480,08/02/2023 0:00,08-Feb-23,"February 09, 2023",C506033,P1119,LW-EC-SER-1119,S118,WH-THA-MAIN,Thailand,Chiang Mai,Distributor,Bank Transfer,Completed,24,15.74,377.76,10,37.78,339.98,133.92,32.69,Freight (B2B),2,0,,-,No,N/A,No,New,48,In Stock,,Premium,18-24,Female,Email Campaign,Silver,Botanical Balance Brightening Serum (15ml),EcoPure,Serum,Brightening Serum,Sensitivity,15,5.58,27/05/2021
